"Precinct_name","Split_name","Reporting_flag","Update_count","Pct_Id","Pct_seq_nbr","Reg_voters","Turn_Out","Contest_Id","Contest_seq_nbr","Contest_title","Contest_party_name","Selectable_Options","candidate_id","candidate_name","Candidate_Type","cand_seq_nbr","Party_Code","total_ballots","total_votes","total_under_votes","total_over_votes","absentee_ballots","absentee_votes","absentee_under_votes","absentee_over_votes","early_ballots","early_votes","early_under_votes","early_over_votes","election_ballots","election_votes","election_under_votes","election_over_votes"
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,3,"J. BRIBIESCA","C",1,"||",338,8,4,1,214,1,4,0,0,0,0,0,124,7,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,14,"GLORIA ESTELA LA RIVA","C",2,"||",338,1,4,1,214,0,4,0,0,0,0,0,124,1,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,15,"PETER Y. LIU","C",3,"||",338,3,4,1,214,3,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,25,"ANTONIO VILLARAIGOSA","C",4,"||",338,7,4,1,214,2,4,0,0,0,0,0,124,5,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,9,"YVONNE GIRARD","C",5,"||",338,2,4,1,214,1,4,0,0,0,0,0,124,1,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,11,"ROBERT DAVIDSON GRIFFIS","C",6,"||",338,1,4,1,214,1,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,10,"SHUBHAM GOEL","C",7,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,2,"TRAVIS ALLEN","C",8,"||",338,38,4,1,214,31,4,0,0,0,0,0,124,7,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,1,"AKINYEMI AGBEDE","C",9,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,26,"JOHNNY WATTENBURG","C",10,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,27,"NICKOLAS WILDSTAR","C",11,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,22,"DESMOND SILVEIRA","C",12,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,21,"MICHAEL SHELLENBERGER","C",13,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,12,"ZOLTAN ISTVAN","C",14,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,5,"CHRISTOPHER N. CARLSON","C",15,"||",338,1,4,1,214,0,4,0,0,0,0,0,124,1,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,4,"THOMAS JEFFERSON CARES","C",16,"||",338,1,4,1,214,0,4,0,0,0,0,0,124,1,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,6,"JOHN CHIANG","C",17,"||",338,20,4,1,214,18,4,0,0,0,0,0,124,2,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,7,"JOHN H. COX","C",18,"||",338,76,4,1,214,48,4,0,0,0,0,0,124,28,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,20,"AMANDA RENTERIA","C",19,"||",338,6,4,1,214,6,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,8,"DELAINE EASTIN","C",20,"||",338,26,4,1,214,13,4,0,0,0,0,0,124,13,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,23,"JEFFREY EDWARD TAYLOR","C",21,"||",338,1,4,1,214,1,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,24,"KLEMENT TINAJ","C",22,"||",338,2,4,1,214,2,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,17,"HAKAN ""HAWK"" MIKADO","C",23,"||",338,1,4,1,214,1,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,16,"ALBERT CAESAR MEZZETTI","C",24,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,19,"GAVIN NEWSOM","C",25,"||",338,135,4,1,214,79,4,0,0,0,0,0,124,56,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,18,"ROBERT C. NEWMAN, II","C",26,"||",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,13,"JOSH JONES","C",27,"||",338,2,4,1,214,1,4,0,0,0,0,0,124,1,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,29,"K. PEARCE","W",28,"",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,30,"VERONIKA FIMBRES","W",29,"",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,31,"ARMANDO M. ARREOLA","W",30,"",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,32,"ARMAN SOLTANI","W",31,"",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,33,"PETER CRAWFORD VALENTINO","W",32,"",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,10000000,"Unresolved Write-Ins","U",10000000,"",338,0,4,1,214,0,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,1,5,"GOVERNOR","",1,10000001,"Unqualified Write-Ins","R",10000001,"",338,2,4,1,214,2,4,0,0,0,0,0,124,0,0,1
"1CS-1","",1,5,1,1,762,0.44,2,6,"LIEUTENANT GOVERNOR","",1,8,"ELENI KOUNALAKIS","C",1,"||",338,65,25,0,214,41,17,0,0,0,0,0,124,24,8,0
"1CS-1","",1,5,1,1,762,0.44,2,6,"LIEUTENANT GOVERNOR","",1,4,"CAMERON GHARABIKLOU","C",2,"||",338,5,25,0,214,3,17,0,0,0,0,0,124,2,8,0
"1CS-1","",1,5,1,1,762,0.44,2,6,"LIEUTENANT GOVERNOR","",1,3,"TIM FERREIRA","C",3,"||",338,2,25,0,214,0,17,0,0,0,0,0,124,2,8,0
